,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169
1902,h,455,569,284,171,162,293,294,290,249,294,117,167,98,73,63,99,154,139,21,20,20,21,20,20,19,6,24,31,56,56,47,50,14,1,23,43,31,0,5,30,38,0,0,0,0,0,0,0,0,25500,25245,24225,23460,24225,25245,25500,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,4989,3603,1164,0,1275,3825,5100,15810,17085,19380,20400,20400,20400,19380,17085,3727,1226,0,1160,3595,4985,5100,5051,0,0,0,0,0,0,0,0,9180,8718,6519,3762,3475,5690,8176,9180,22185,23970,24480,24480,24480,23970,22185,20910,12750,13260,12495,10710,8925,8415,9690,11475,9993,11475,14025,15300,15300,15093,13404,10854,24480,24225,22695,20910,21420,23205,24225,24480,1640,3330,5291,6120,6120,5498,3489,1592,14025,14280,13259,10962,8921,8666,10707,13004,16320,15045,15810,17595,18870,19380,18870,17850
1903,h,401,623,282,119,150,251,271,207,212,271,105,177,81,38,67,83,144,107,22,22,22,20,20,18,16,12,24,44,25,55,59,52,11,0,0,48,33,0,0,0,38,0,0,0,0,0,0,0,0,23182,22275,23114,24350,25142,25500,25284,24597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,5100,3825,1275,0,1275,3825,5100,25500,25500,25500,25500,25500,25500,25500,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14790,13019,9732,7706,9987,13529,15045,15300,23715,24735,25245,25500,25245,24480,23205,22695,21675,20655,21165,22141,21543,20479,21033,22141,0,0,0,0,0,0,0,0,9690,9945,8269,5828,4699,5355,7140,8670,207,1434,3267,4080,4080,3584,2068,524,14280,14280,13006,10203,7909,7909,10713,13516,16256,14343,12239,12239,14598,16766,17085,16830
1904,h,404,620,262,142,194,210,265,240,253,265,81,181,42,100,62,132,119,91,15,15,13,16,16,17,19,13,34,19,15,49,49,50,33,0,36,6,0,0,13,44,43,0,0,0,0,0,0,0,0,22085,20850,22165,23970,24480,24480,24440,23870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6885,5610,3315,2295,4080,6375,7140,7140,13938,15468,17481,18360,18615,18615,16830,14421,13260,10965,9180,9690,12240,14025,14280,14280,1275,510,1020,2040,2805,3060,3060,2550,2550,3825,4080,3825,2550,765,0,765,21420,23205,24225,24480,24480,24225,22695,20910,0,0,0,0,0,0,0,0,17033,17537,20163,22106,22440,22440,21344,18897,0,0,0,0,0,0,0,0,10827,12612,15169,16320,16320,16065,14280,11599,0,0,0,0,0,0,0,0,23970,24225,24735,24480,22950,21930,22695,23715
1905,h,411,613,259,152,183,228,289,220,236,289,197,62,80,72,54,129,118,110,22,21,19,21,22,22,24,54,48,48,47,0,41,14,7,0,37,32,11,0,3,24,45,25245,24990,24735,23970,23205,23460,24735,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20400,20400,19125,16575,15300,16575,19125,20400,17606,15333,13559,14324,16863,18626,18360,18105,14535,11985,11985,14025,16065,16830,17085,16830,0,0,0,0,0,0,0,0,20400,20400,19125,16575,15300,16575,19125,20400,603,2133,4196,5100,5100,4379,2383,670,12240,12240,10968,8169,5877,5877,8679,11478,4303,4558,7116,8917,9180,9180,8407,6351,20400,20400,19125,16575,15300,16575,19125,20400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22398,21378,22341,23970,24410,24340,24155,23616
1906,h,509,515,313,196,199,310,331,302,298,331,154,159,74,122,73,126,164,146,17,18,16,20,19,19,19,13,30,50,61,58,54,33,14,2,30,19,23,0,12,62,48,1020,765,255,0,0,0,255,765,25500,25500,25245,24990,25245,25500,25500,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8160,7828,5889,3262,2752,4614,7063,8160,20720,21230,23700,25325,25500,25325,24210,22250,7920,5290,4605,6295,8925,10200,10200,9865,255,0,0,255,765,1020,1020,765,21420,20735,18090,15365,15540,17930,20400,21420,9738,13021,14790,15300,14806,13053,9754,7714,0,0,0,0,0,0,0,0,25500,25500,25500,25500,25500,25500,25500,25500,25500,25500,25261,25022,25261,25500,25500,25500,0,1179,3633,5004,5100,5004,3633,1179,5100,4590,2805,1020,908,2214,3999,4988,22317,23814,25023,25500,25500,25245,23748,22029
1907,h,479,545,332,147,196,283,341,241,225,341,165,167,97,50,103,93,145,138,15,18,17,14,13,12,12,32,41,48,44,46,46,53,22,25,6,20,46,0,0,24,26,11985,10965,8670,6630,7140,9435,11475,12240,14535,16065,16320,16320,15388,13014,11229,12073,7140,6630,8670,10965,11985,12240,11475,9435,0,0,0,0,0,0,0,0,15300,15300,14025,11228,9459,10487,13284,15053,21570,22635,22275,22635,23610,23205,21165,20145,255,765,1020,1020,1020,765,255,0,0,0,0,0,0,0,0,0,19125,19380,18870,17340,15045,14280,16320,18360,21423,19620,19105,20125,21668,22459,22472,22464,4172,3431,5193,7681,8925,9164,8398,6412,7140,4898,3219,3272,5004,6938,7905,8160,19380,19125,17340,14790,14280,16065,18360,19380,2295,2805,2550,1530,1020,1020,1275,1785,20104,19297,19815,20630,21165,21675,21930,21412,10200,13260,14280,14280,14025,12495,9435,7905
1908,h,424,600,259,165,157,267,276,229,205,276,201,58,111,54,48,109,132,135,23,27,26,24,20,19,17,48,56,55,42,0,36,22,0,0,17,50,44,0,0,5,49,24225,23205,22862,22686,22853,23706,24902,25245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,24225,21675,20400,21675,24225,25500,12128,9609,7457,7457,10119,12638,13260,13260,2280,1085,1595,3300,4670,5100,4845,3905,0,0,0,0,0,0,0,0,25500,25500,24225,21675,20400,21675,24225,25500,4080,6375,7140,7140,6885,5610,3315,2295,20730,20990,23430,25235,25500,25500,24600,22535,0,0,0,0,0,0,0,0,23157,24480,25158,25071,24090,23061,22503,22296,0,0,0,0,0,0,0,0,21420,21420,20655,18615,16065,15300,17850,20655,24174,24966,24217,23460,24206,24933,24141,23379
1909,h,502,522,304,198,209,293,332,308,271,332,188,116,71,127,62,147,164,129,19,17,17,17,17,16,17,34,44,51,59,28,37,43,8,0,36,9,26,0,30,61,36,11998,11004,8709,6643,6885,8925,11220,12240,8925,10200,12495,14025,14280,14025,12240,9690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18360,17873,15624,12842,12332,14349,17108,18360,5037,5754,7953,9435,10200,10503,8814,6312,13260,10965,9180,9690,12240,14025,14280,14280,8415,5865,6120,8415,10455,11220,11220,10710,22440,21949,19692,16826,16156,18097,20944,22360,19125,21675,22440,22440,22440,21675,19125,17340,0,0,0,0,0,0,0,0,25500,25500,25500,25500,25500,25500,25500,25500,25500,25500,24624,23127,23016,24147,25134,25500,0,255,765,1020,1020,765,255,0,8160,7650,5610,3315,3060,4845,7140,8160,14280,16575,18615,19380,19380,18870,16575,14025
1910,h,374,650,248,126,117,257,247,235,194,247,75,173,85,41,55,62,119,138,17,19,21,16,15,13,9,0,2,24,49,44,58,57,14,11,2,38,34,0,0,0,41,0,0,0,0,0,0,0,0,17340,16575,13770,11220,12240,15045,16830,17340,0,765,2550,3825,4080,3757,2414,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,25161,24738,24993,25416,25500,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3060,2550,1275,510,1275,2550,3060,3060,23607,23244,23607,24225,24480,24480,24480,24225,17358,14931,15942,18615,20145,20145,20277,20031,0,0,0,0,0,0,0,0,23205,23460,23205,22440,20910,19890,20910,22440,2295,3825,4845,5100,5100,4590,3060,1785,17340,17340,16327,13791,10993,10228,13026,16327,17340,15045,13260,13770,16320,18105,18360,18360
1911,h,627,397,379,248,256,371,398,375,357,398,225,154,102,146,85,171,217,154,26,24,25,26,26,25,26,58,58,60,49,27,49,57,21,0,40,37,25,0,24,63,59,24386,23688,21537,19685,20495,22519,23954,24480,6436,6435,8874,11713,13005,12879,11079,8367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,24475,22297,20894,21797,24225,25500,15772,14903,16405,18294,19125,19380,18870,17595,14025,11475,10200,11475,14025,15300,15300,15300,4962,3017,3554,5640,7490,8160,8160,7349,25500,25500,24339,22145,21368,22657,24595,25500,24864,25373,25500,25500,25500,25500,25118,24609,8670,9945,9435,7650,5564,4498,5309,6885,25500,25500,25500,25500,25500,25500,25500,25500,24860,25500,25355,24597,22444,20461,21063,23164,6375,8925,10710,11220,10965,9945,7650,5610,8160,7651,5486,2683,1536,2530,5180,7498,25474,25500,25500,25500,25500,25500,25474,25448
1912,h,488,536,310,178,211,277,336,295,270,336,206,104,81,97,65,146,157,120,22,20,19,21,21,22,21,61,53,41,51,4,34,46,20,0,46,28,7,0,13,42,42,25500,25288,24609,24354,24902,25238,25369,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24480,24480,23321,20748,18824,19334,22023,24086,3060,2753,3466,4283,5355,6630,6375,4590,19125,16543,14949,15682,18264,20113,20400,20400,1020,557,1369,2852,3825,4080,3570,2295,15300,15300,14280,11985,10455,11475,14025,15300,20145,22185,23205,23460,23460,22950,20910,19125,7140,7140,6084,3717,1896,2368,4916,6811,15159,15298,18150,20755,21420,21420,20253,17509,24480,24086,22023,19334,18569,19983,22556,24225,4080,5865,8160,9180,9180,8925,7140,4590,0,0,0,0,0,0,0,0,23194,24803,25288,25213,23364,20764,19740,20806
1913,h,439,585,233,206,193,246,223,322,299,223,52,181,70,136,57,136,123,123,20,21,20,20,21,20,21,46,6,0,0,11,54,63,53,0,43,9,18,0,33,51,52,23064,22440,22950,23205,21789,20487,21621,23292,457,101,255,1020,1785,2040,1785,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21797,20698,22092,23939,24225,23970,24106,23613,22440,21165,19380,19890,21930,22440,21420,21675,10200,8160,10200,13515,15045,15300,15045,13515,0,0,0,0,0,0,0,0,25500,25500,25094,24537,24792,25349,25500,25500,0,0,255,765,1020,1020,765,255,24480,24480,23365,20776,18688,19094,21843,24026,0,0,0,0,0,0,0,0,24480,24480,24225,23205,21165,20145,21930,23970,537,1711,4512,6649,7140,6750,4695,1774,23460,23205,21930,20655,21165,22440,23205,23460
1914,h,314,710,200,114,148,166,195,197,191,195,74,126,59,55,41,107,103,63,13,13,13,10,14,17,19,41,29,4,0,0,43,44,39,0,34,18,7,0,1,37,17,19141,18372,20149,21420,20910,20655,21424,21177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9180,9180,8415,6375,4080,3825,6375,8670,16961,14673,13019,13784,16203,17981,18105,17850,11613,9024,9789,12378,14496,15300,15300,14496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17595,17850,20400,22185,22185,21930,21420,19635,4080,4080,3825,2805,1275,568,1646,3373,10721,8171,10211,13842,15239,15300,15239,14097,0,0,0,0,0,0,0,0,16320,16320,15600,13602,11256,10953,13506,15807,0,0,255,765,1020,765,255,0,6375,7140,7140,6630,4845,3060,3060,4590
1915,h,367,657,241,126,107,260,244,226,196,244,97,144,78,48,52,55,144,116,18,18,19,18,16,17,15,0,10,34,53,47,45,50,2,5,0,51,22,0,0,9,39,0,0,0,0,0,0,0,0,19380,18615,15810,13105,13560,16110,18460,19380,0,0,255,765,1020,765,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19380,21420,22950,23460,23460,23205,21420,19125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10200,9690,7395,4845,5100,7395,9435,10200,22695,24225,24480,24480,24225,23205,21420,20910,23104,22137,22801,23667,22909,21855,22620,23775,0,0,0,0,0,0,0,0,25472,25245,23776,22113,22429,23898,25023,25444,0,0,0,0,0,0,0,0,7905,8160,7650,6120,4080,3315,4845,6885,18495,20870,21420,21420,20655,18615,16280,15945
1916,h,478,546,263,215,169,309,299,317,305,299,86,177,90,125,64,105,174,135,15,15,14,16,18,18,19,0,3,32,51,40,62,57,18,24,30,24,12,0,10,61,54,0,0,0,0,0,0,0,0,15300,14531,11718,9164,9929,12483,14531,15300,6885,7395,9690,11730,12240,11985,10455,8160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,24898,23949,24112,24969,25408,25500,3825,1530,793,2351,4873,5865,5355,5100,0,0,0,0,0,0,0,0,9180,8113,5138,2876,3519,5937,8269,9180,24993,25416,25500,25500,25500,25500,25161,24738,4080,5100,5100,5100,4080,1785,510,1785,25245,24990,25245,25500,25500,25500,25500,25500,25500,25245,23970,22695,22950,23970,24990,25500,3704,5913,7601,8160,8160,7286,4773,2879,0,0,0,0,0,0,0,0,25289,25500,25500,25500,25500,25500,25289,25078
1917,h,601,423,353,248,264,337,384,363,349,384,190,163,99,149,77,187,198,139,23,21,21,23,23,24,21,34,52,58,46,43,51,54,15,0,46,26,27,0,38,60,51,11028,10071,7713,5610,6120,8415,10455,11220,19075,19818,21775,23499,24238,24225,22488,20034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22440,22018,19899,17182,16672,18624,21253,22440,17085,16575,17595,18615,19380,20145,19890,18615,19125,16575,15300,16575,19125,20400,20400,20400,12846,10117,10460,12978,15376,16320,16320,15587,25500,25500,24225,21675,20584,22043,24409,25500,24225,25245,25500,25500,25500,25245,24225,23460,4080,3722,2344,662,0,1020,3060,4080,25500,25500,25500,25500,25500,25500,25500,25500,24225,25500,25444,24926,22783,20082,19524,21468,2319,4359,6383,7140,7140,6375,4080,2048,9180,9180,8160,5865,4080,4590,7140,8925,22532,22874,24569,25500,25500,25500,24991,23718
1918,h,384,640,251,133,101,283,244,245,167,244,112,139,94,39,49,52,139,144,17,18,19,16,14,13,11,3,20,38,51,46,32,54,7,0,0,47,47,0,0,0,39,0,0,0,0,0,0,0,0,24016,23775,22645,21756,22762,24402,24735,24225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040,1638,726,108,0,510,1530,2040,10857,12897,15264,16320,16320,15810,13515,10929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12240,11957,10116,7566,7307,9315,11415,12240,22695,21420,21165,21930,23205,24225,24225,23715,19264,19125,21675,23970,24480,24480,23599,21443,0,0,0,0,0,0,0,0,25245,25245,23970,22695,23145,24360,24930,24990,255,1020,1785,2040,1785,1044,303,24,23436,23460,22508,20110,17636,17349,20046,22707,18083,15999,14192,14702,17274,19103,19125,18870
1919,h,381,643,268,113,108,273,260,231,153,260,125,143,66,47,51,57,132,141,12,15,17,9,9,11,9,3,25,42,55,48,32,55,8,0,0,23,43,0,0,12,35,0,0,0,0,0,0,0,0,24225,24480,23743,22779,23317,24564,24763,24225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,4578,2781,1008,1020,2550,4335,5100,11000,13350,15500,16320,16320,15755,13350,10745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,15810,13515,10965,10965,13005,15300,16320,23785,22155,21900,23175,24330,24565,24375,24495,5355,4335,5866,7907,8926,9180,8925,7650,0,0,0,0,0,0,0,0,25500,25500,24480,22695,22440,23715,24990,25500,0,0,0,0,0,0,0,0,23090,23625,23880,23855,21675,19125,19125,21165,15810,18615,19380,19380,18615,16575,14025,13260
1920,h,429,595,273,156,176,253,303,230,224,303,215,58,90,66,56,120,139,114,23,23,21,22,22,24,19,56,56,56,47,0,31,25,2,0,32,39,19,0,1,19,46,25245,24990,24990,24990,25245,25500,25500,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,24225,21675,20400,21675,24225,25500,9427,7371,5068,4558,6861,9427,10200,10200,10455,7905,7905,9945,12240,13260,13260,12750,0,0,0,0,0,0,0,0,25500,25500,24225,21675,20400,21675,24225,25500,7395,10455,11985,12240,12240,11220,8160,5865,16320,16320,15052,12261,10221,10717,13515,15810,1020,1486,3992,5821,6120,6120,5100,2805,25310,25500,24225,21675,19955,20340,22700,24675,0,0,0,0,0,0,0,0,4929,5100,4335,2550,1020,767,2128,3995,18615,17085,18105,20145,21165,21420,21165,20400
1921,h,397,627,259,138,130,267,246,231,202,246,193,66,37,101,59,71,158,109,19,17,16,18,18,18,18,59,58,44,32,0,5,40,21,0,8,29,0,0,0,45,56,25436,25117,24412,24213,24978,25496,25500,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,24986,23703,22424,22683,24476,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18360,18360,17340,15045,13260,13770,16320,18105,15357,18464,19380,19380,18839,17127,14306,12911,9180,10200,10200,10200,8925,6375,5355,6885,18090,16570,18870,21675,22440,22440,22180,20895,14280,14280,13232,10881,8813,8813,11391,13742,5178,5517,8409,11388,11985,11049,8922,6540,0,0,0,0,0,0,0,0,25500,25500,25500,25500,25305,25110,25305,25500
1922,h,388,636,262,126,124,264,267,219,156,267,191,71,85,41,47,77,130,134,20,20,23,18,17,15,13,40,48,51,52,7,23,40,1,0,6,39,40,0,0,0,41,15300,15045,13260,10710,9981,11547,14061,15300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20400,20400,19125,16575,15300,16575,19125,20400,1530,510,0,255,1020,1785,2040,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21420,21165,19380,16699,15927,17712,20269,21420,11220,14280,15300,15300,15300,14280,11220,9180,13515,13770,16320,18105,18360,18360,17595,15555,0,0,0,0,0,0,0,0,24660,25305,24698,23349,23312,24369,24758,24405,0,0,0,0,0,0,0,0,20946,21420,20846,18714,15068,13151,15510,19085,22770,23580,22140,20910,21930,22950,22140,21540
1923,h,362,662,250,112,117,245,246,196,173,246,151,99,66,46,64,53,144,101,22,22,21,21,19,17,15,35,35,49,32,29,18,48,4,0,0,45,21,0,0,2,44,13005,11985,9690,7650,7905,9945,12240,13260,8925,8925,11475,13770,14280,14280,13260,10965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11220,11220,10013,7344,5559,6443,9180,10965,2040,3825,6120,7140,7140,6738,4806,2403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19380,18870,16575,14025,14280,16575,18615,19380,20655,20508,19851,20253,21930,22695,21420,20400,20910,19635,20145,20910,19890,18870,20145,21675,0,0,0,0,0,0,0,0,15555,16320,16065,15045,12495,10200,10965,13515,0,0,0,0,0,0,0,0,6120,6120,5351,3558,2024,2024,3813,5606,17340,15555,15300,16830,18870,20145,19890,18870
1924,h,320,704,155,165,116,204,180,178,209,180,42,113,118,47,54,62,145,59,16,15,13,16,16,13,13,0,5,37,0,8,46,27,32,46,11,51,10,0,0,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23886,24228,23634,23208,24141,24990,24225,23460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19075,17601,14286,12497,14993,18204,19172,19224,255,765,1020,1020,1020,765,255,0,0,0,0,0,0,0,0,0,19125,20145,18105,16320,18105,20145,19125,17850,5100,5100,3825,1275,0,1275,3825,5100,22695,22695,22440,22695,22901,22548,22038,22136,10965,9864,7407,5286,6051,8682,10629,11220,0,0,0,0,0,0,0,0,13260,13005,11220,8670,8160,9945,12240,13260,1020,1020,765,255,0,0,255,765,4979,7153,8039,8160,7650,6120,4080,3315
1925,h,368,656,271,97,124,244,234,203,189,234,83,188,58,39,63,61,155,89,17,17,17,17,18,17,18,6,22,41,14,57,39,55,37,0,0,48,10,0,0,11,28,0,0,0,0,0,0,0,0,25475,25170,24125,23385,24200,25245,25500,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,765,255,0,255,765,1020,1020,15308,17856,20402,21420,21420,20657,17856,15053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17595,18870,18105,17085,16320,15045,14280,15300,21769,20749,21004,22024,22893,23356,23356,22893,22950,21675,21930,22695,22688,22171,22688,23715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14610,16839,19362,20394,20400,19917,17676,14898,1020,1020,1020,765,255,0,255,765,12174,14003,14280,14280,13260,10965,9158,9624
1926,h,519,505,345,174,187,332,348,306,260,348,222,123,90,84,68,119,191,141,27,25,23,26,25,24,24,57,56,56,53,11,33,55,24,0,27,48,15,0,3,32,49,25494,25227,24201,23219,23295,24066,25022,25500,0,70,650,1600,2040,2040,1530,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,24225,21675,20400,21675,24225,25500,1785,1785,3825,5355,6120,6885,6120,3825,6120,3570,3060,4845,7140,8160,8160,7905,0,0,0,0,0,0,0,0,25500,25500,24275,21825,20600,21825,24275,25500,24225,25245,25500,25500,25500,25245,24225,23460,20400,20400,20145,19125,16830,15300,17085,19635,9053,8288,11061,14312,15300,15300,14312,11826,25500,25500,24225,21516,19668,20274,22983,25086,6422,8794,11234,12240,12240,11571,8958,6249,2040,2040,1785,1020,255,255,1020,1785,24459,24459,25068,25500,25245,24990,24990,24813
1927,h,346,678,273,73,103,243,254,187,87,254,214,59,40,33,53,50,97,146,12,11,11,11,10,9,6,53,50,56,55,0,0,40,19,0,0,1,39,0,0,0,33,25245,24990,24632,23661,22793,23151,24632,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,24225,21675,20400,21675,24225,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,24225,21827,21008,22435,24529,25500,15855,13065,12921,14913,17688,19236,19380,18630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,25500,25500,25500,25500,25500,25500,5946,6120,5865,4845,3060,2040,3141,5007,16551,14163,15693,18591,19542,19125,19380,19287,13260,10965,9180,9690,12240,14025,14280,14280
1928,h,367,657,157,210,86,281,176,345,213,176,38,119,104,106,24,62,131,150,13,14,13,16,16,15,15,0,0,0,38,0,20,52,47,2,42,43,17,22,0,36,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10200,11730,12871,13757,13126,10965,8925,8670,0,0,0,0,0,0,0,0,2040,1785,1020,255,255,1020,1785,2040,17935,19362,21669,23205,23460,23053,20964,18408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21420,20910,18615,16065,16575,19125,20910,21420,8524,7837,8431,9626,11247,12329,11340,9750,12240,9690,9180,10965,13260,14280,14280,14025,13515,11475,8925,8160,10710,13515,14280,14280,24225,25500,25500,25500,24225,21675,20400,21675,4080,6375,7140,7140,6630,5100,3060,2295,25333,25500,24403,22209,21112,22209,24236,25166
1929,h,496,528,313,183,188,308,322,272,272,322,185,128,85,98,71,117,190,118,25,23,20,26,24,24,23,37,60,58,30,34,35,47,12,0,21,47,17,0,1,38,59,15049,13555,10296,7793,8353,11130,14080,15300,12605,13215,15710,17850,18360,18005,16275,13880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25401,24226,22527,22513,23844,25033,25500,3489,4083,6036,7395,8160,8586,7143,4764,2893,809,0,1275,3825,5100,5100,4634,0,0,0,0,0,0,0,0,25500,25500,24739,22962,21436,21942,24229,25500,20165,22490,23384,23460,23205,22208,20138,18734,20400,20400,20145,19021,16518,14884,16773,19531,12693,11163,13791,17262,18360,18360,17772,15831,14535,15300,14790,13223,10599,8777,9834,12458,2040,3315,4590,5100,4968,4326,2928,1785,3060,2802,1779,507,0,510,1785,2805,25500,25500,25500,25500,25500,25500,25500,25500
1930,h,463,561,287,176,159,304,306,282,235,306,179,108,99,77,59,100,179,125,23,22,21,23,25,21,20,37,43,53,46,22,26,54,6,0,25,48,26,0,6,24,47,14280,13770,11475,8925,8925,10965,13260,14280,4845,5363,7419,9204,9953,10200,8925,6375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17340,16874,14667,11906,11396,13392,16109,17340,1100,2865,5375,6885,7140,6630,4355,1590,4279,1872,796,1872,4279,5865,6120,5865,0,0,0,0,0,0,0,0,23460,23086,21063,18394,17884,19788,22321,23460,24215,25245,25500,25500,25490,25215,24185,23430,17340,18105,17595,15810,14025,13770,15300,16575,5100,6375,8925,10200,10200,10200,8925,6375,24225,25500,25460,25165,23420,20910,20145,21675,255,765,1020,1020,1020,765,255,0,10988,11220,10209,7677,5136,4626,6935,9745,17850,16065,17085,19125,20145,20400,20400,19890
1931,h,445,579,286,159,152,293,282,278,231,282,192,94,47,112,61,91,173,120,19,18,18,19,17,17,18,57,53,37,45,4,16,54,20,0,16,26,5,0,6,56,50,24480,23970,21930,20145,21165,23205,24225,24480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23460,23460,22695,20655,18615,18870,21420,23205,0,255,1020,1785,2040,2040,1530,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12240,11985,10455,8112,6996,8016,10407,11985,24225,25245,25500,25500,25500,25245,24225,23460,5355,6885,7140,7140,6375,4335,2550,3060,24225,23460,24225,25245,25500,25500,25500,25245,19380,19125,17340,14790,14280,16065,18360,19380,2796,4740,7431,8958,9180,8592,6141,3258,0,0,0,0,0,0,0,0,25500,25500,25500,25500,25245,24990,25245,25500
1932,h,492,532,326,166,195,297,347,268,260,347,236,90,74,92,67,128,175,122,21,20,20,23,25,25,23,57,56,63,60,10,38,34,8,0,29,34,11,0,5,44,43,25482,25191,23516,21304,20831,22251,24417,25500,0,0,255,765,1020,1020,765,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,24225,21675,20400,21675,24225,25500,6375,5100,6120,7905,9690,10965,10455,8670,7140,4590,4080,5865,8160,9180,9180,8925,0,0,0,0,0,0,0,0,25500,25500,24863,23844,23908,24736,25309,25500,12075,15585,17085,17340,17085,15585,12075,9810,11055,11220,10800,8940,5715,4440,6990,9960,17149,17085,19890,22695,23460,23460,22249,19508,25500,25500,25500,25500,25291,25082,25291,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23460,25245,25500,25500,24225,21675,20145,20910
1933,h,444,580,265,179,124,320,260,277,217,260,91,174,130,49,58,66,156,164,17,15,16,15,16,14,14,0,9,45,37,39,55,54,26,19,2,53,56,0,0,4,45,0,0,0,0,0,0,0,0,14280,13619,11022,8321,8576,11022,13364,14280,3813,4829,6618,8156,8925,8925,7140,4586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24888,25381,24990,24225,24480,25245,25126,24633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17340,16575,13770,11039,11697,14502,16649,17340,17179,17028,17387,18152,19276,19786,19068,17944,23796,21246,20257,21675,24225,25500,25500,25357,0,0,0,0,0,0,0,0,18360,19380,19380,18870,16575,14025,14025,16065,5859,8334,9180,9180,8314,6072,3933,3700,24480,24225,24990,25500,25245,24990,25245,25245,21930,23970,24225,23970,23970,23205,21165,20145
