,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169
140,3,469,555,206,263,267,202,276,297,349,276,61,145,174,89,137,130,83,119,9,7,6,13,13,16,17,18,0,0,43,56,39,2,48,59,55,33,27,4,36,48,1,13260,12304,9882,7460,6504,7460,9882,12304,32994,33353,32640,32385,32333,31209,30647,31667,34935,33150,33405,34935,36210,36720,36720,36465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27285,28305,26775,24480,22185,20655,21675,24480,34019,34729,35673,36541,35190,32261,31248,32599,18357,15126,16401,19887,22524,23460,23460,22269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18001,16008,12160,10537,13701,17317,18360,18360,25198,28815,30345,30600,30553,29439,25822,23064,28261,25368,23029,23284,25881,27760,28569,29328,30345,32130,31620,31620,31624,29588,27289,27540,11171,14383,15300,15300,14535,12240,9180,8263,0,0,0,0,0,0,0,0
141,3,580,444,274,306,297,283,354,357,402,354,93,181,196,110,170,127,118,165,18,16,15,18,20,23,24,36,8,4,45,53,59,20,49,63,48,33,52,18,12,61,19,29260,27309,24297,22981,22827,22969,24730,27855,34955,32456,30763,32130,34282,34251,34108,35271,36465,36720,36720,36720,36720,36720,36465,36210,5865,6793,8649,10434,10873,9945,7905,6120,2040,1785,1020,255,255,1020,1785,2040,36614,35918,34079,32681,33632,35471,36465,36720,21930,21420,22440,24480,26010,26010,24480,22950,2040,659,702,1977,3464,4080,4080,3570,765,1020,853,431,88,0,0,255,7191,9707,10200,10200,8687,5406,3128,3893,14356,15045,13770,11551,8898,7444,8974,11958,35469,35963,36465,36720,36720,36720,36218,35469,32941,30600,28305,28052,28867,29214,30531,32778,29325,26520,24735,26010,29070,30600,30600,30600,32385,34170,33660,33405,33150,31110,28815,29325,6375,9180,10200,10200,9814,8277,5727,4459
142,3,321,703,138,183,145,176,186,206,227,186,41,97,111,72,83,62,76,100,8,8,7,8,10,10,11,13,1,3,24,25,31,16,25,42,28,16,25,3,2,41,26,8641,7563,6004,5749,6033,5836,6120,7650,10710,12240,12240,12240,10965,8160,6375,7650,24249,22695,21930,21930,21675,21675,22974,24528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17209,15736,12163,10187,13059,17018,18105,17595,6375,9180,9945,9690,9690,8670,6120,4590,0,0,0,0,0,0,0,0,765,1020,765,255,0,0,0,255,4590,6120,6120,6120,4590,1530,0,1530,4590,6120,6120,6120,4590,1530,0,1530,24990,23460,24480,24990,23205,22695,25245,26775,12750,9945,9152,10881,12411,12467,13005,14025,10897,8024,6307,7650,10710,12240,12240,12240,15886,15197,13336,14025,15810,15045,13260,14025,12405,15185,15045,14535,15045,13910,10875,9740
143,3,352,672,100,252,155,197,187,277,243,187,36,64,152,100,95,60,63,134,4,3,4,4,6,9,10,0,0,0,36,25,4,0,35,46,52,16,38,24,4,47,25,0,0,0,0,0,0,0,0,17587,17316,14766,13252,13515,13515,13770,15555,26010,26010,25500,25317,23931,21963,21891,24042,8925,8923,11469,14019,15043,15045,13515,10965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27285,27795,28050,28560,30090,30855,29325,27540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6375,7140,7140,6399,4128,2064,2295,4335,28050,25755,27030,28815,28560,28560,30090,30600,24225,21420,20910,22185,22950,22950,24225,25755,19890,17340,15300,16065,19125,21165,21165,20910,26141,25540,22955,22792,24744,24823,23420,24105,10149,13499,15003,15300,14390,11805,8600,7538
144,3,490,534,191,299,272,218,277,325,339,277,90,101,161,138,152,120,65,153,9,10,10,10,11,13,13,30,24,0,36,49,9,0,43,53,56,4,48,20,31,61,26,19629,17067,13236,11260,13580,17563,19845,20400,29776,30519,29488,29766,30832,29835,27528,27504,31617,30600,30600,31107,30324,29289,29811,31356,6081,5610,7650,9945,10965,11181,10338,8298,11475,13770,14280,13770,11475,8670,7650,8670,3060,2805,1785,510,0,510,1785,2805,35955,36465,35445,34680,34170,32895,32640,34170,9627,8607,11539,14790,16065,16065,15045,12814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35445,35955,36465,36720,36720,36720,36210,35445,27714,25677,23382,22530,22698,22866,24480,27201,23451,20625,19590,21384,24213,25500,25500,25245,31244,31937,30264,30009,31409,30953,28901,28919,10200,13260,14280,14280,14025,12495,9435,7905
145,3,474,550,126,348,223,251,240,401,314,240,59,67,179,169,111,112,84,167,8,7,5,9,9,10,10,0,0,6,53,3,12,2,50,52,56,22,49,56,44,54,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32385,31110,28305,26775,29070,31875,32640,32640,32501,30597,31754,34050,35320,35700,35569,34797,0,0,0,0,0,0,0,0,5100,4590,3060,1785,2040,3315,4590,5100,30070,28500,26440,25930,27990,30070,30600,30600,19767,21807,24324,26043,26520,25755,22983,19989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4080,3570,2295,1275,1530,2550,3315,3825,29928,31991,35190,36720,36720,36326,34008,30809,34170,34680,34249,33132,30916,29052,30169,32640,29070,26010,24735,26520,29325,30600,30600,30600,30675,32920,32640,32640,32665,30420,27640,27640,3325,5615,6885,7140,6885,5610,3315,2045
146,3,459,565,135,324,238,221,236,368,331,236,35,100,158,166,120,118,98,123,9,9,8,8,9,9,10,0,0,0,35,25,19,13,43,47,49,25,37,48,50,60,8,0,0,0,0,0,0,0,0,18552,17406,14793,13518,13836,14217,15045,17085,26763,28643,28308,28371,28514,26316,23783,24038,26748,24189,25974,29553,31866,32640,32130,30336,0,0,0,0,0,0,0,0,8311,6063,3768,3466,5865,8415,9180,9180,30906,28713,25449,24174,27183,30651,31620,31620,23460,24225,26265,28305,29325,28815,26520,24225,0,0,0,0,0,0,0,0,3825,5100,5100,4845,3315,1020,0,1275,3825,2805,1275,765,2040,3570,4080,4080,34358,35700,36465,36720,36653,36264,34922,33714,22185,19380,17142,17511,20072,21765,22473,23216,29085,28215,25976,26208,28445,28727,27006,27362,18615,21675,22440,22440,21326,18588,15783,15461,1020,1785,2040,2040,1785,1020,255,255
147,3,681,343,309,372,370,311,404,443,465,404,129,180,210,162,197,173,140,171,20,19,18,20,21,21,22,43,23,17,46,55,43,21,61,57,57,48,48,42,50,54,16,27389,24688,22289,22427,25201,27486,28277,28555,35052,33765,32100,32745,35052,35691,34668,34671,35518,35664,35919,36538,35445,33150,32640,34170,22394,19473,21026,24480,26775,27540,27401,26103,10455,8670,6885,6375,7650,9435,10710,11220,25245,22440,20400,21165,24225,26265,26520,26520,35190,33660,31620,31365,33660,35445,35700,35700,25500,28050,29325,29580,29325,28305,26010,24225,4590,3825,3060,2841,2622,2841,3060,3825,5411,7650,8160,7650,5267,2175,1100,2463,25755,25500,23970,21936,20400,20625,22659,24723,31110,32061,34657,36465,36720,36557,34933,32337,32007,32640,31457,28458,24734,23081,25794,29813,35848,34869,34252,34869,36103,36720,36465,36210,27582,30784,31620,31620,30274,27072,24196,24196,4506,7197,8160,8160,7452,5526,3288,2523
148,3,305,719,108,197,155,150,162,217,205,162,37,71,124,73,83,72,47,103,3,3,3,3,3,5,6,0,0,0,37,35,5,0,31,48,37,7,32,0,30,40,3,0,0,0,0,0,0,0,0,23205,22950,20145,18870,21459,23793,22989,22185,28050,28815,30345,31122,31401,31911,31122,29070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,765,255,0,0,0,255,765,21675,21420,21420,22440,21675,19125,18360,20145,16478,13497,14025,16575,18062,18231,18935,19197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,765,255,0,255,765,1020,1020,24037,26694,25378,23445,24660,26070,23923,21789,25560,23664,24249,25458,24042,22185,23967,26511,17413,15446,13333,14025,16830,18105,17340,17340,17523,20376,20145,19635,20121,19053,15969,14694,0,0,0,0,0,0,0,0
149,3,460,564,204,256,277,183,279,285,352,279,65,139,169,87,136,141,79,104,11,11,7,13,14,15,14,25,0,0,40,46,44,4,45,60,55,35,19,5,42,40,0,18870,17364,14607,13356,13332,13539,15045,17595,27922,29165,28384,28683,29086,26927,24576,25193,35796,34521,34372,34935,35445,35955,36465,36667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32741,32766,29933,28064,28007,27779,28017,30089,34935,36210,36465,36720,35190,32130,30600,32130,23715,20655,21352,24344,26452,27030,27285,26775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19862,17766,14168,12638,15726,19352,20400,20400,19737,24315,26293,26520,26016,23733,19404,16882,24990,22440,20145,20400,23161,25368,25878,25966,26904,28943,28560,28560,28688,26649,23972,23972,5861,8413,9180,9180,8415,6375,4080,3568,0,0,0,0,0,0,0,0
150,3,615,409,301,314,330,285,381,363,437,381,104,197,214,100,184,146,155,130,19,19,19,21,22,23,23,49,16,14,25,58,54,27,58,61,61,54,38,16,15,60,9,33335,30390,27952,27806,29843,31841,33332,34425,35660,35928,34984,34908,35150,34077,33196,34077,35988,34779,34812,35799,36498,36720,36720,36720,3636,3752,5625,7632,8786,9180,8049,5532,7716,6252,4146,3315,4845,6885,7905,8160,34155,32412,29736,28786,31277,33970,34680,34680,33405,33915,34680,35445,35700,35445,34425,33405,2040,1020,1785,3315,4335,4335,4080,3570,6375,7140,6885,6120,4590,3060,3060,4590,10710,12240,12240,12240,10710,7650,6120,7650,29943,29325,27393,26079,25932,25932,26952,28884,35043,35808,36416,36720,36720,36465,35445,34631,17581,16175,13265,10842,10502,11680,14280,16931,35616,36437,35700,35445,35700,34935,33632,33831,19635,22695,23460,23460,22440,19890,17085,16575,1275,2550,3060,3060,2618,1479,459,323
151,3,444,580,165,279,259,185,283,295,334,283,63,102,154,125,161,98,56,129,10,10,9,12,12,14,15,30,0,0,33,32,34,0,36,53,55,5,41,46,9,51,19,21420,19890,18105,18870,19890,18870,18105,19890,21420,19890,18360,19890,21420,19890,18360,19890,31433,30039,27812,27489,28883,29325,29580,30855,25070,27647,28746,29387,29325,27795,24401,22713,0,0,0,0,0,0,0,0,25513,23754,19942,17902,19419,21688,22950,24480,27807,28224,29325,30855,31479,30432,28821,27921,1275,368,594,1614,2663,3060,3060,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29325,30345,32895,33915,33660,33915,33150,30855,26079,24288,22753,22356,21840,21354,22902,25576,18046,15127,14121,16020,19025,20400,20400,20045,26844,27237,24756,23991,26030,26538,24684,24548,6120,8415,9180,9180,8925,7650,5355,4335
152,3,631,393,244,387,310,321,345,460,440,345,74,170,210,177,176,134,132,189,19,18,16,21,22,21,21,21,6,2,45,53,31,30,56,58,55,45,52,44,42,55,36,11713,10149,7854,6613,7905,10200,11730,12240,33612,30966,28189,27831,30939,33943,34680,34680,35396,35858,36171,36564,35239,32822,32280,33842,24309,21022,22297,25839,28588,29580,29580,28333,765,1020,1020,765,255,0,0,255,12139,10589,8283,7905,10200,11985,12240,12383,34068,32327,29916,29144,31548,34061,34680,34680,20145,24225,25500,25500,25245,23715,19890,17340,0,0,0,0,0,0,0,0,16065,17340,17340,17085,15045,11985,11220,13260,25878,26520,26265,25081,22203,19999,21306,24052,31333,29580,31142,33724,35222,35700,35413,34106,30498,27942,25101,24336,26346,28581,30081,31167,35190,32130,30600,32130,35190,36720,36720,36720,34115,35056,34124,34263,34465,32488,30552,31449,17712,21864,23365,23460,22404,19527,15921,14551
153,3,413,611,169,244,257,156,263,273,323,263,59,110,137,107,137,120,70,86,11,11,11,11,11,12,13,32,0,0,27,34,35,5,36,39,59,17,22,32,26,48,1,22842,21861,19713,19713,21096,21057,20145,21165,21930,21165,19380,20145,21930,21165,19380,20145,18105,19125,18615,18360,17177,14719,13607,15300,14790,14280,16830,19890,21165,21165,19635,17085,0,0,0,0,0,0,0,0,19599,17232,14391,14136,17232,19854,20400,20400,35445,34935,34170,33915,35190,36465,36465,35955,7140,5355,6120,8415,10455,10965,10455,9435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6375,4335,2295,2051,4102,6386,7140,7140,28047,30599,30090,28560,28559,28812,27026,25751,18716,16359,13382,12608,14811,17177,18105,18870,22984,24072,22576,22359,23684,22905,20538,20446,7458,10391,11220,11220,10136,7458,4844,4589,0,0,0,0,0,0,0,0
154,3,509,515,234,275,279,230,335,307,354,335,127,107,153,122,174,105,95,135,16,15,14,16,17,16,16,57,10,19,41,32,31,10,34,53,50,9,41,32,14,57,19,36162,35301,34998,34791,34153,34008,35283,36496,21420,19890,18360,19890,21420,19890,18360,19890,32819,29428,26699,27489,30478,32039,32620,33660,15717,17904,19890,21675,22494,21072,17301,14751,2550,3825,4080,3733,2366,673,0,765,18360,16970,12915,9995,11784,15473,17739,18360,22754,23009,24029,25608,26981,26981,25098,23264,3813,2024,2024,3558,5351,6120,6120,5606,9438,6562,4893,5674,8463,10981,11646,11223,2734,3917,4080,3825,2550,765,0,857,0,0,0,0,0,0,0,0,35445,35955,35445,33660,32640,33660,35190,35445,26775,27285,27795,26775,22950,20145,21930,25245,17085,14025,13260,15300,18029,19228,19304,19125,26080,26793,24474,23713,25448,25344,23328,23480,6375,9180,10200,10200,9804,8247,5697,4449
155,3,420,604,106,314,198,222,200,360,279,200,48,58,145,169,110,88,61,161,5,4,4,4,4,4,7,0,0,0,48,12,0,0,46,48,42,8,47,50,46,53,20,0,0,0,0,0,0,0,0,6885,6421,4218,1969,1204,2178,4381,6120,30090,31365,30600,30600,30600,28560,26520,27285,29277,27051,28512,31179,32130,32130,32385,31944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28940,26665,22760,20490,22380,25650,28050,29325,20879,22154,24449,26433,27341,26775,24281,21588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32940,33240,32115,30093,29120,29896,31345,32291,32085,29265,28189,29367,30871,31452,32329,33390,28674,26010,24480,26010,29070,30459,29922,29667,30090,31365,30600,30855,31365,29580,27285,27540,6584,8902,9945,10200,9690,7905,5355,4567
156,3,489,535,172,317,244,245,266,376,340,266,57,115,163,154,135,109,94,151,9,9,9,10,9,13,13,7,0,0,50,42,20,11,42,44,50,23,46,42,39,60,13,3570,3315,2295,765,0,517,1799,3067,27668,27763,26408,26946,27767,26010,24277,25401,25316,26464,26492,26109,23757,20541,20031,22482,22950,20910,22950,26520,28815,29580,28815,26520,0,0,0,0,0,0,0,0,10860,7590,4794,4588,7140,10182,11806,12240,31116,29343,26289,25005,27795,30852,31620,31620,14308,15866,17878,19380,20145,19635,17085,14535,0,0,0,0,0,0,0,0,3060,4080,4080,3825,2550,765,0,1020,6375,7140,6375,6125,5110,3065,2040,3570,34890,35730,36390,36720,36720,36465,35370,34455,33887,33915,32937,31491,29720,28602,30020,32556,24987,22431,20449,21275,24277,26262,26265,26010,27943,30404,30232,30069,29832,27552,24827,24809,3315,5355,6120,6120,5611,4083,2298,1786
157,3,518,506,202,316,291,227,312,351,367,312,57,145,183,133,151,140,74,153,10,9,9,11,11,14,14,8,0,5,44,49,42,6,48,63,64,8,48,31,34,55,13,3060,2805,1785,510,0,510,1785,2805,33883,32130,30600,32130,33660,32130,30823,32576,36720,36720,36465,36210,36465,36720,36720,36720,13833,15576,18615,20910,21165,19911,16893,14109,0,0,0,0,0,0,0,0,29190,27164,22752,19721,21636,25697,28584,29580,36420,36420,36620,36720,36720,36720,36720,36620,16035,13335,14184,17148,19539,20400,20220,19095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,765,255,0,255,765,1020,1020,32396,34425,34864,33989,33727,34064,32889,31398,30770,30975,31129,30192,26539,23587,25132,28816,29070,26010,24480,26010,29070,30600,30600,30600,29580,31875,31620,31365,31142,29134,26552,26520,3060,4590,5100,5100,4845,3825,2295,1785
158,3,414,610,136,278,189,225,219,310,296,219,38,98,160,118,108,81,88,137,7,8,8,8,10,13,14,4,0,0,34,40,13,11,34,47,53,21,39,17,15,56,30,1020,765,255,0,0,0,255,765,25245,27018,26229,25707,25719,24213,22185,22440,29580,28050,28305,29070,27795,26520,28050,30090,4080,3315,5100,7395,8160,8160,7650,6120,0,0,0,0,0,0,0,0,4335,2550,1020,899,2563,4469,5100,5100,32872,32571,30253,28468,30253,32826,33382,32895,2295,3825,4845,5100,5100,4590,3060,1785,0,0,0,0,0,0,0,0,3060,4080,4080,3825,2550,765,0,1020,8160,9180,9180,8925,6885,3825,3315,5610,31801,30267,31878,34233,35158,35424,35279,34192,24225,22185,20910,21650,22110,21065,21345,23690,17199,14253,13374,15300,18105,19380,19380,19125,25291,24735,22440,22440,24781,25383,23644,23598,13527,17854,19380,19380,18468,15624,11803,10320
159,3,453,571,194,259,243,210,267,288,322,267,72,122,159,100,129,114,67,143,12,11,11,12,12,13,12,27,0,2,43,42,39,0,41,55,54,5,45,5,21,60,14,16830,14925,11625,9601,10893,13444,15588,16966,24938,26109,25078,24957,26081,25286,22695,22440,33915,31875,31365,32130,32895,33405,34425,35190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26242,24411,21169,20069,22608,25012,25483,26010,32515,33462,34274,34425,32685,30253,29844,31178,7050,5167,6051,8682,10629,11220,10846,9507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34648,35190,36210,36720,36720,36688,36114,35094,28560,29070,29070,28050,24735,21930,23205,26520,22686,19538,18263,20048,22889,24288,24428,24392,28548,30714,29934,29287,29987,29347,26675,25796,3060,4590,5100,5100,4845,3825,2295,1785
160,3,536,488,214,322,264,272,291,383,370,291,60,154,217,105,122,142,109,163,13,11,10,15,17,18,18,3,1,0,56,48,40,8,58,61,64,49,43,10,37,52,6,0,0,0,0,0,0,0,0,29825,27514,24452,23691,26757,29829,30600,30600,36001,34860,34941,35901,36532,36720,36720,36713,0,510,1785,2805,3060,3060,2295,765,0,0,0,0,0,0,0,0,21413,21369,18862,16353,14731,14088,16000,19196,36720,36720,36720,36720,36720,36720,36720,36720,16299,13423,14280,17340,19635,20400,20308,19359,0,0,0,0,0,0,0,0,1530,2040,2040,1725,900,195,0,510,25755,25500,22440,20145,20655,21675,22440,23970,28305,31110,32385,32640,32640,31875,29070,26775,36210,35955,35174,34377,33851,33612,34409,35700,35775,34395,32940,33375,35520,36720,36465,36210,23247,26619,27540,27540,26775,24480,21264,20187,255,765,1020,1020,978,681,213,0
161,3,384,640,136,248,203,181,226,280,271,226,58,78,141,107,127,76,49,132,7,3,3,5,6,9,11,18,0,0,40,39,3,0,36,44,56,4,37,26,17,45,19,12495,11810,9675,8225,8145,8750,9945,11475,22950,24225,23460,23205,22695,20400,18615,19890,21308,21849,20829,19778,18615,17228,17116,19013,10710,10965,13260,15555,16830,17085,15300,12495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32640,32895,33150,33405,34170,34680,34170,33150,3825,2040,2040,3570,5355,6120,6120,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26010,26440,25260,22885,21355,22120,23985,25165,25071,22123,22521,24847,26265,26520,27285,27652,20910,18360,16320,17085,20145,22185,22185,21930,24735,24990,22695,22440,24225,23970,22185,22440,6120,8415,9180,9180,8925,7650,5355,4335
162,3,366,658,137,229,184,182,197,266,249,197,44,93,128,101,100,84,41,141,4,3,4,7,9,11,10,6,0,0,38,42,11,0,40,41,48,0,39,11,25,41,24,2040,1785,1020,255,0,255,1020,1785,26135,27453,25817,24889,26107,25972,23691,23436,24735,23205,23460,24990,23970,21675,22185,24480,1040,785,2310,4340,5100,5100,4340,2565,0,0,0,0,0,0,0,0,4845,4080,2805,1530,1020,1785,3570,4845,31749,30160,27332,26683,29037,30685,30744,31334,5355,4335,6120,8670,9945,9945,9180,7650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23373,22863,21731,19760,18480,19500,21800,23261,24735,22185,21261,22627,23541,23089,23763,25399,22950,19890,18360,19890,22950,24480,24480,24480,26121,25483,23124,23124,25101,25102,23508,24145,9140,12170,13226,13260,12748,10959,8152,6877
163,3,434,590,122,312,200,234,195,352,311,195,40,82,130,182,129,71,72,162,4,4,4,6,7,10,12,0,0,0,40,40,0,0,42,42,26,21,41,47,45,51,39,0,0,0,0,0,0,0,0,26265,24480,21165,19874,22647,25707,26249,26265,24225,26249,26217,25962,24974,22440,20400,21165,28034,25962,27986,30552,30329,29835,30855,30855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14535,12240,9180,8160,10710,13770,15045,15300,25143,28526,29070,28560,29291,29223,25874,23069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10200,11220,10965,10200,8160,5610,5355,7650,30801,29801,31492,32774,31620,31110,32499,32727,28878,27082,26040,27049,27315,26062,26073,28113,24900,21725,20960,23115,25640,26265,26520,26915,23970,21420,19380,20145,23205,25245,25245,24990,20690,25020,26841,27030,26352,23807,19731,17757
164,3,355,669,133,222,182,173,192,249,250,192,54,79,119,103,104,78,47,126,7,8,5,10,11,11,11,16,5,0,33,39,8,0,32,38,42,4,35,11,23,43,26,7905,7140,5355,3315,3060,4845,7140,8160,18360,20910,21165,21165,21165,19635,16830,15810,23970,21675,22185,23970,22950,20910,22185,24735,1020,730,1970,3535,4080,4080,3570,2295,1020,1020,865,455,100,0,255,765,0,255,765,1020,1020,765,255,0,23970,22185,18870,17085,19890,23460,24480,24480,4480,4635,6730,8925,9945,9535,7695,5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25245,24735,25245,24225,21830,21730,24380,26010,21937,19380,19125,20655,20917,20166,21193,22971,16830,13770,12240,13770,16830,18360,18360,18360,22185,21675,19635,20145,22185,21675,19635,20145,11730,14790,15810,15810,15301,13262,10201,9180
165,3,423,601,164,259,231,192,248,280,317,248,58,106,151,108,122,109,64,128,12,11,9,12,12,13,13,26,0,0,32,37,35,0,34,45,59,7,40,14,15,57,22,20863,19495,16306,14863,15081,15238,16252,18906,20400,22695,22440,22185,21930,19890,17340,17340,29136,27285,27096,27738,26908,26012,27418,29523,2900,2900,4505,6150,6920,7140,6335,4470,0,0,0,0,0,0,0,0,19380,16830,14280,14280,17340,19890,20400,20400,34949,34492,33904,33844,35190,36394,36199,35512,1649,794,1648,3165,4540,4845,4335,3368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,1020,1020,765,255,0,0,255,35190,34680,34716,34278,33804,34533,35736,35955,21524,19125,17850,18755,19904,19742,20216,21872,18937,16320,14280,15045,18105,20145,20212,20024,26775,27165,24885,24255,25905,25890,24225,24480,7893,10451,11220,11220,10706,8913,6359,5594
166,3,524,500,207,317,303,221,310,363,381,310,68,139,166,151,157,146,65,156,11,9,8,13,13,15,15,19,0,0,49,49,43,0,47,50,61,8,47,39,42,57,13,14067,13386,10836,8475,7959,8997,10764,12768,29325,31365,31365,31110,30090,27540,25500,26265,29070,30090,30345,30600,29070,26010,24735,26520,20742,18306,20346,24312,27399,28560,27795,25104,0,0,0,0,0,0,0,0,26499,23928,21387,21384,24177,26484,27273,27540,36475,35730,34720,34710,35965,36720,36720,36720,17340,17595,20145,22695,23205,22185,20400,18615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,765,255,0,255,765,1020,1020,34406,35662,35777,34713,34195,34760,34672,33915,32987,31620,31485,31980,31307,30486,31733,33426,28802,26178,24564,26010,29070,30503,30054,29799,28304,30503,30200,30045,29938,27894,25292,25292,3315,5355,6120,6120,5616,4098,2313,1791
167,3,433,591,193,240,232,201,273,277,297,273,87,106,139,101,115,117,82,119,11,12,9,11,11,12,13,26,14,11,36,32,34,8,32,39,55,10,35,18,14,53,16,19095,18945,16320,15045,15810,16065,15885,17055,16830,18360,18360,18360,16830,13770,12240,13770,21930,20910,20910,21420,20145,18360,19125,21420,5610,5355,6885,8925,9945,9945,8670,6885,6120,3825,2040,2140,4025,5965,6885,7140,19936,16713,14209,14464,17733,20701,21420,21420,32130,31110,30345,30855,32895,34170,33660,32895,1275,1020,1020,1530,2550,2805,2295,1785,3060,4080,4080,3825,2550,765,0,1020,0,0,0,0,0,0,0,0,765,1020,1020,765,255,0,0,255,32327,31956,31446,30032,28815,29580,31620,32640,23205,20233,19644,21262,22704,23293,24225,24990,18463,15864,13672,14437,17649,19738,19380,19125,22239,23053,21165,20655,22440,22440,20248,19944,4533,7206,8160,8160,7461,5553,3324,2559
168,3,459,565,167,292,240,219,260,336,319,260,62,105,156,136,120,120,70,149,8,7,8,8,8,10,11,4,0,3,55,39,26,0,40,51,56,7,42,26,38,60,12,1785,1785,1020,255,0,92,439,1112,25830,26361,24969,25038,25989,24624,22632,23397,28560,28815,28305,27795,26672,25294,25397,27030,10364,9798,12088,15214,16922,16978,15382,12766,0,0,0,0,0,0,0,0,15748,13833,10954,9605,10999,13039,14773,15997,35445,36465,35445,34680,34425,33150,31875,32895,15180,13476,16187,19971,21930,22185,21165,18830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,765,255,0,255,765,1020,1020,34104,35593,36465,36720,36720,36358,34869,33487,35187,35700,35445,34677,32631,30588,31353,33651,23827,21420,19380,20145,23205,25102,24816,24561,25878,28601,28305,27795,27836,26133,23369,22859,2040,3570,4080,4080,3825,2805,1275,765
169,3,517,507,158,359,226,291,248,389,342,248,63,95,195,164,123,103,120,171,7,6,5,9,9,13,15,0,0,28,35,26,13,1,55,61,48,30,56,36,42,61,25,0,0,0,0,0,0,0,0,15045,13515,10200,8160,10200,13515,15045,15300,36421,36465,35700,35445,35911,35823,35524,35823,17085,15555,18105,21675,23205,23460,22695,20400,0,0,0,0,0,0,0,0,4462,5833,6120,5578,3729,1880,1561,2581,27540,26484,22842,20001,22077,25719,27285,27540,17276,18186,20597,22440,23205,23147,21414,18719,16065,12822,11034,11832,14928,17481,18213,18105,0,0,0,0,0,0,0,0,11730,13005,12495,11984,10197,7646,6882,8669,35445,35955,36465,36720,36720,36720,36210,35445,21930,22440,22046,20238,16529,13979,15903,19751,32421,29848,29980,32175,33664,33882,34137,34297,34488,35125,34264,34296,35253,34871,33309,33022,9667,12729,14068,14280,13918,12174,9007,7477
170,3,641,383,328,313,300,341,405,391,396,405,136,192,210,103,154,146,158,183,19,19,18,21,19,23,21,25,27,30,54,56,52,29,55,60,59,41,50,13,8,58,24,16763,14502,10691,8328,9760,13296,16200,17288,35237,35295,34140,34275,35237,34716,33368,33696,35550,34275,34545,35700,36430,36650,36685,36585,1921,2200,4209,6418,7140,6863,5342,3131,10694,9570,7625,6788,7131,7562,8160,9690,28978,26919,23842,22987,25974,28888,29580,29580,31223,31976,33245,34305,34640,34385,33036,31478,255,0,0,255,765,1020,1020,765,18615,20145,19809,18117,15231,12936,13527,15984,13809,15993,16320,16320,14973,12024,9912,10677,20235,21165,20655,19725,17100,14385,14640,17355,33429,32162,33429,35453,36465,36720,36465,35453,36075,35678,34089,32762,32379,32423,33615,35295,34792,32624,31102,32640,35310,36060,35160,35040,30177,33009,33660,33660,32234,29127,26691,26966,9426,12916,14832,15300,14320,11595,8320,7087
