,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169
529,C,474,550,289,185,211,263,308,222,214,308,157,132,110,75,141,70,70,193,11,12,12,12,11,11,11,14,51,62,30,52,19,5,56,54,0,0,56,21,0,3,51,1020,765,255,0,255,765,1020,1020,23384,20786,18368,18217,20994,23743,24480,24480,24480,22695,22440,23715,24990,25500,25500,25500,5865,5355,6630,8415,9690,10200,9435,7650,21420,20910,18615,16065,16320,18615,20655,21420,3297,5772,8214,9180,9180,7984,4823,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,25500,25500,25286,25072,25286,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13005,13260,12871,11328,8644,7114,8778,11596,24480,22695,22440,23715,24990,25500,25500,25500,23127,20028,18204,18930,22029,24768,25500,25134,24929,25378,25439,25500,25500,25245,24480,24225
530,C,268,756,157,111,112,156,168,135,114,168,89,68,64,47,73,39,34,122,5,6,5,6,5,7,6,1,32,34,22,27,7,0,34,32,0,0,32,13,0,0,34,0,0,0,0,0,0,0,0,7650,6120,4080,3315,5100,7395,8160,8160,15810,16320,15045,14790,15810,15300,13515,13770,5100,5100,5865,7395,7905,6885,5610,5100,13260,13009,10208,7909,9435,12495,13515,13005,526,1538,2040,2040,1785,1020,255,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10710,11985,14280,15300,15045,14790,14025,11985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8901,9180,8925,7881,5793,4239,5259,7578,14533,11985,12124,14303,15947,16059,16312,16569,8925,6375,5100,6375,8925,10200,10200,10200,13654,11382,9342,9064,11475,14025,15045,15045
531,C,393,631,216,177,190,203,239,197,199,239,132,84,83,94,127,63,61,142,7,8,8,7,8,7,8,20,47,44,21,42,0,0,42,43,0,0,40,22,16,17,39,3060,2550,1275,510,1275,2550,3060,3060,21168,22186,21165,20910,21931,21423,19384,19129,20145,20145,20400,20910,19380,16830,16575,18615,3263,2295,3986,6187,7046,7140,6833,5506,22412,23329,22812,21406,21792,23556,23886,22611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6375,8160,8925,8925,7395,5100,3825,4335,18702,18899,21376,22818,22264,22053,22170,20742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3825,2550,1785,1785,3043,4556,5083,4845,6120,6120,6120,5355,3315,2040,3315,5355,17595,15045,15555,18105,19447,19326,19581,19702,14025,11475,10200,11475,14025,15300,15300,15300,19638,22151,22064,21420,21685,21014,18501,17303
532,C,370,654,229,141,173,197,251,158,162,251,131,98,86,55,113,60,58,139,8,10,9,8,8,7,6,6,48,57,20,43,12,1,42,46,0,0,40,18,0,0,37,0,0,0,0,0,0,0,0,17758,15789,12984,12148,14790,17595,18360,18360,21675,21814,21582,21327,20284,18615,18615,20400,4845,4080,5100,6885,7905,8160,7650,6375,21420,20396,17073,14264,15029,17838,20396,21420,1355,3120,4610,5100,5100,4355,2355,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,25500,25305,24660,24405,25050,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7653,8160,7694,6000,3456,2096,3327,5874,21109,19125,19380,21419,22126,21249,21195,22017,14025,11475,10200,11475,14025,15300,15300,15300,14025,11475,10200,11475,14025,15300,15300,15300
533,C,345,679,222,123,154,191,246,163,139,246,131,91,79,44,93,61,73,118,8,8,8,8,7,7,7,1,38,56,36,31,23,0,37,33,0,7,39,28,0,10,6,0,0,0,0,0,0,0,0,8415,6375,4080,3570,5865,8415,9180,9180,18360,18073,16989,17722,19539,19348,17340,17085,13197,15024,15045,14790,13770,11454,9882,10626,12240,11022,7566,5073,6603,9861,11787,12240,6435,9735,11745,12240,12240,10980,7440,4905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,25245,24990,25245,25500,25500,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,231,717,996,1020,765,16921,17340,16783,14740,11345,9476,11563,15056,9435,7140,6630,8415,10455,11220,11220,10965,20337,21887,21099,20567,21354,21122,19062,18276,283,1037,1787,2040,1785,1020,255,13
534,C,377,647,221,156,179,198,244,175,175,244,136,85,95,61,114,65,65,133,6,8,7,8,6,8,7,15,48,48,25,43,1,0,41,47,8,0,40,9,8,17,27,1020,765,255,0,255,765,1020,1020,21165,21165,19380,19125,21165,21930,20400,19890,21528,20655,21165,21998,20859,19182,19772,21489,0,0,255,765,1020,1020,765,255,23460,23978,22552,20441,20776,22967,24058,23460,0,0,0,0,0,0,0,0,1016,1020,765,255,0,0,251,757,1020,2040,2805,3060,2805,2040,1020,510,22440,22695,24058,23979,22792,22959,24058,23715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295,765,0,510,1785,2805,3060,3060,9116,9180,8925,7650,5355,4335,6056,8287,14490,11734,12514,15391,17616,18360,18360,17495,16575,14535,12455,12630,15180,17045,17340,17340,10752,13711,15051,15300,14790,12928,9969,8623
535,C,352,672,223,129,160,192,227,146,147,227,124,99,85,44,102,58,59,133,8,9,9,8,8,8,7,13,54,49,8,43,4,10,42,43,0,0,42,3,0,0,41,765,255,0,0,255,765,1020,1020,20218,17994,15237,14472,17229,20448,21190,20960,21790,22185,22440,22810,21255,18820,18055,19725,0,0,0,0,0,0,0,0,24293,24225,22695,20910,21420,23205,24038,24106,255,765,1020,1020,765,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23460,23460,22867,21171,18876,18277,20655,22950,250,0,255,765,1020,1020,1015,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,1020,1005,735,240,0,0,255,20655,20910,21165,20910,18615,16065,16575,19125,15795,13070,12560,14520,17165,18360,18360,17930,17340,15045,13260,13770,16320,18105,18360,18360
536,C,317,707,188,129,145,172,210,154,147,210,118,70,66,63,106,39,46,126,6,6,6,6,6,6,7,14,39,40,25,36,0,0,34,34,0,0,32,22,0,6,35,1020,765,255,0,255,765,1020,1020,18449,17367,15421,15421,17872,19459,18340,17835,14918,15810,16065,16065,14280,11603,10839,12624,5279,4335,6120,8415,9180,9180,8849,7498,19380,20655,19380,17085,17340,19380,19890,18870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15474,16575,19125,20316,19893,19638,18960,16923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10120,10200,9965,8710,6140,4590,6295,9020,11817,8980,9113,11634,14080,14964,15132,14564,9180,6885,5355,6375,8925,10200,10200,10200,18596,20343,19049,17774,18765,19217,17196,16272
537,C,416,608,231,185,185,231,269,216,197,269,123,108,97,88,118,67,56,175,9,10,8,10,9,9,9,1,38,53,31,30,29,0,49,49,0,0,48,38,0,3,47,0,0,0,0,0,0,0,0,7650,6120,4080,3315,5100,7395,8160,8160,24225,23715,22185,21930,23460,24225,23460,23460,22034,22752,23621,24792,24074,21675,20145,20655,13260,12075,8685,6225,7500,10470,12585,13260,10447,14019,15298,15300,15298,14019,10447,8152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23152,23794,24691,24990,25235,25480,24892,23706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13985,14280,13948,12479,9594,7668,9275,12375,20400,17850,17595,19635,21675,22440,22440,22185,19125,16575,15300,16575,19125,20400,20400,20400,24168,25141,24480,24225,24480,23715,22336,22383
538,C,326,698,185,141,135,191,211,174,148,211,106,79,74,67,86,49,68,123,6,7,7,6,6,6,8,0,30,41,35,25,19,0,35,37,0,0,37,24,0,27,16,0,0,0,0,0,0,0,0,4845,3825,2295,1785,3060,4590,5100,5100,18840,19795,18360,18105,19540,19095,16960,16705,8925,7905,10200,13260,14088,13641,12813,11220,8160,7394,5097,3311,4331,6627,7904,8160,4455,7740,9720,10200,9564,7272,3987,2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17595,19635,20910,20400,20400,21165,20145,17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7650,6375,4845,4080,5100,6885,7905,8160,18105,17340,17850,17340,14280,12495,15045,18105,9043,6611,5473,6885,9180,10200,10200,10200,19169,18870,16575,16065,18149,19257,18281,17982,4080,6375,7140,7140,6630,5100,3060,2295
539,C,343,681,197,146,168,175,234,173,161,234,119,78,73,73,126,42,41,134,7,7,6,7,6,7,6,12,41,41,25,38,1,0,39,37,0,0,36,39,0,0,34,765,255,0,0,122,499,887,1020,19125,18360,16320,16065,18360,19890,19125,18615,15231,16977,17340,17340,16212,13701,12063,12828,18150,15855,16505,18870,19380,18615,19125,19820,20233,21231,20167,18105,18360,20400,20932,19956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15555,16575,19125,20281,19788,19533,19006,17085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9945,10200,9945,8670,6120,4590,6120,8670,15300,12750,12495,14535,16356,16902,17121,17085,12132,9621,7728,8238,10896,12897,13260,13260,19635,18870,17085,17085,19380,20655,19380,18870
540,C,352,672,208,144,159,193,229,167,155,229,118,90,81,63,104,55,49,144,7,8,8,7,8,7,8,4,44,49,21,36,11,0,43,41,0,0,40,23,0,0,40,0,0,0,0,0,0,0,0,12686,10773,7968,7076,9690,12495,13260,13260,20145,21165,20400,20400,20840,19495,17525,17850,10455,11985,13770,15045,14535,12750,10710,9690,18360,17340,14025,11475,13005,16065,17850,18360,1275,2550,3060,3060,3060,2550,1275,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21420,21930,24225,25245,24480,24225,24225,22950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6120,6120,6120,5355,3315,2040,3315,5355,18522,15941,16451,19032,20532,20634,20889,20787,14025,11475,10200,11475,14025,15300,15300,15300,21129,19599,17328,17085,19635,21675,21420,21153
541,C,327,697,194,133,155,172,219,159,148,219,117,77,70,63,107,48,42,130,7,6,7,7,6,6,7,8,41,42,26,37,3,0,37,37,0,0,33,25,4,0,34,0,0,0,0,0,0,0,0,17085,16320,14025,13260,15555,17595,17085,16575,15208,16136,16228,16065,14340,11850,11280,13005,6120,4590,6375,9180,10200,10200,9945,8670,19380,19129,16077,13276,14041,16842,18874,19125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,16830,19380,21165,21165,20910,20145,18105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10200,10200,10100,8980,6275,4590,6375,9180,12495,9945,10371,12837,14686,15260,15280,14790,9180,6885,5355,6375,8925,10200,10200,10200,18870,18360,16320,16065,18105,19125,18105,17850
542,C,332,692,210,122,142,190,210,146,138,210,120,90,80,42,92,50,46,144,8,8,8,8,8,8,6,8,44,46,22,42,6,0,42,40,0,0,40,2,0,0,40,0,0,0,0,0,0,0,0,19124,16842,14041,13276,16077,19379,20130,19875,21390,20901,20728,21554,20656,18422,17912,19809,0,0,0,0,0,0,0,0,21165,20655,17850,15300,16065,18615,20400,20910,255,765,1020,1020,1020,765,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17850,18360,20655,22185,22185,21930,21420,19635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7831,8160,7905,6811,4623,3019,4039,6408,21129,18822,18567,20619,21918,21420,21420,22173,14025,11475,10200,11475,14025,15300,15300,15300,17339,15045,13260,13770,16320,18105,18359,18358
543,C,381,643,219,162,173,208,244,185,179,244,127,92,84,78,115,58,71,137,8,8,7,7,7,8,7,6,45,50,26,42,8,0,42,45,0,0,39,22,5,21,30,0,0,0,0,0,0,0,0,19281,17298,14649,13884,16533,19536,20145,19890,21459,21930,22185,22185,20400,17889,17712,19752,4503,2859,3879,6288,7791,8160,7905,6771,19380,18615,15810,13260,14025,16575,18615,19380,255,1020,1785,2040,2040,1785,1020,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21675,22440,24464,25247,24566,24327,24259,22950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4286,2273,1253,1556,3134,4920,5865,5789,10200,10200,9945,8670,6120,4590,6375,9180,15555,12798,12639,14934,17388,18360,18360,17850,16343,14071,12263,12750,15300,17085,17340,17340,14025,17340,18105,17850,17595,16065,13005,11475
544,C,327,697,206,121,135,192,207,151,135,207,120,86,76,45,87,48,45,147,7,8,6,7,7,8,7,6,42,44,28,40,6,0,40,38,0,0,38,3,0,1,41,0,0,0,0,0,0,0,0,15742,13889,11407,10965,13515,15810,16320,16320,18870,19380,18360,18360,18615,17085,15555,16575,0,0,0,0,0,0,0,0,17340,16662,14031,11313,11823,14541,16662,17340,255,765,1020,1020,1020,765,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17448,18707,21676,23885,24177,23476,21479,18712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10965,11220,10965,9690,7140,5610,7140,9690,14280,11730,11475,13515,15555,16320,16320,16065,14025,11475,10200,11475,14025,15300,15300,15300,21264,22558,21420,20655,21675,21930,20263,19479
545,C,387,637,227,160,176,211,242,177,185,242,133,94,87,73,127,49,68,143,8,7,8,7,8,8,9,21,49,49,14,46,0,3,45,45,0,0,42,15,0,16,42,3825,2805,1275,537,1531,3236,4027,4080,23161,22308,20268,20101,22185,23205,22440,22440,22440,22185,22440,22950,21420,19125,19380,21420,2805,2805,3825,5100,5865,6120,5355,3825,21948,23346,24102,23460,23460,24480,24102,22326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22596,22812,24220,24348,23029,22563,23455,23577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295,765,0,510,1785,2805,3060,3060,3060,3060,3060,2550,1275,510,1275,2550,22309,20910,21420,22950,22564,21282,21661,22812,14280,11985,10473,11511,14043,15300,15300,15300,21900,23705,23205,22440,22940,22920,21125,20105
546,C,345,679,201,144,173,172,239,165,155,239,116,85,80,64,123,50,45,127,7,7,7,7,6,6,3,6,44,45,21,39,6,0,40,40,0,0,40,38,0,0,26,0,0,0,0,0,0,0,0,15555,14025,11458,10914,13464,15793,16065,15810,18564,20177,20037,19782,19089,16898,14994,15827,20655,18360,19125,21165,21420,20655,21420,22440,21165,20655,17850,15300,16065,18615,20400,20910,255,765,1020,1020,1020,765,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17786,18232,20591,22185,22185,21930,21420,19635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800,8160,7683,6114,3864,2673,3915,6315,17568,15045,15555,18105,19353,19044,19272,19554,13464,10727,9452,10727,13464,15113,15300,15113,13260,12408,12489,13932,16314,17508,16065,14280
547,C,353,671,233,120,148,205,223,155,144,223,139,94,75,45,96,52,50,155,8,9,8,8,9,8,8,15,49,50,25,46,3,0,45,35,0,0,40,0,0,0,45,1020,765,255,0,255,765,1020,1020,23239,22440,20181,19488,21562,23088,22576,22542,18581,17712,19288,21714,22538,21949,20993,20025,0,0,0,0,0,0,0,0,23460,23970,22440,20145,20400,22440,23460,23205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22440,22695,24480,25245,24480,24225,24480,23715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9945,10200,9945,8670,6120,4590,6120,8670,19635,17085,17340,19635,21420,21930,22185,21930,14025,11475,10200,11475,14025,15300,15300,15300,23460,22695,21165,20910,22695,23970,23460,23205
548,C,358,666,211,147,165,193,235,169,164,235,130,81,80,67,110,55,65,128,7,8,7,6,7,7,8,10,45,48,27,41,4,0,36,41,1,0,38,18,5,17,27,0,0,0,0,0,0,0,0,20244,19422,16971,16461,18912,20754,20145,19635,19079,18579,18652,18970,17056,14569,15079,17748,2580,1880,3315,5355,6120,6120,5705,4365,21253,20655,17850,15300,16065,18615,20488,21086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,765,1020,765,255,0,0,0,20655,21675,24225,25500,25245,24990,24225,22185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2295,765,0,510,1785,2805,3060,3060,10200,10200,10160,9100,6335,4590,6375,9180,11475,8925,9435,11985,13770,14280,14280,13770,14249,11637,9218,9287,12123,14666,15300,15300,11850,15255,16065,15810,15308,13239,10089,9008
549,C,403,621,236,167,172,231,262,202,181,262,136,100,93,74,115,57,76,155,8,9,9,8,8,8,8,4,42,52,38,41,15,0,44,47,0,0,46,23,0,24,27,0,0,0,0,0,0,0,0,14631,12683,10029,9164,11718,14531,15300,15300,23970,24182,24096,24606,24182,22185,20910,22185,7688,6630,7905,10200,11730,12023,11079,9549,17340,16360,13125,10358,11374,14394,16613,17340,2787,4959,5988,6120,5988,4959,2787,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21528,22950,24547,25124,25312,25500,24333,22146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6375,4590,3060,3060,4590,6120,6885,7140,19380,19380,18746,16713,13529,11999,14673,18236,14340,11850,11280,13005,15300,16320,16320,16065,23281,22143,20004,19749,22063,23631,23140,22965,10710,13515,14280,14280,13515,11475,8925,8160
550,C,513,511,290,223,261,252,335,256,249,335,155,135,116,107,163,98,75,177,11,12,12,11,11,10,9,13,55,61,26,49,20,9,57,59,1,0,56,42,22,5,38,794,313,29,0,235,725,1000,1020,20400,17850,15227,14826,17631,20582,21420,21420,25500,25500,25341,25182,25341,25500,25500,25500,15045,12495,14280,17595,19125,19380,19380,18360,23460,22950,20655,18229,18732,21027,22819,23460,3315,5610,6885,7140,7140,6375,4080,2295,0,0,0,0,0,0,0,0,8925,10200,10200,9945,8160,5610,4845,6375,25500,25500,25369,24852,23956,23832,24859,25500,0,0,255,765,1020,1020,765,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10178,10200,9784,8187,5637,4429,6353,9136,24735,23460,23460,24480,25245,25500,25500,25500,24831,23238,21804,22218,24321,25500,25500,25500,19331,21829,23692,24480,23715,21675,18954,17708
551,C,370,654,235,135,162,208,238,162,153,238,131,104,86,49,101,61,57,151,9,8,10,8,9,8,8,8,50,54,19,42,11,3,48,43,0,0,43,8,0,0,41,0,0,0,0,0,0,0,0,15810,14025,11475,10965,13515,15810,16320,16320,23056,24026,23236,23292,23404,21644,20052,20786,0,510,1785,2805,3060,2805,1785,510,21420,20910,18615,16065,16575,19125,20910,21420,1275,2550,3060,3060,3060,2550,1275,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25265,25030,25265,25245,24480,24225,24990,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5865,6120,6120,5355,3315,2040,3060,4845,22510,20910,21420,23190,23485,22605,22705,23415,14280,11985,10559,11683,14129,15300,15300,15300,22695,21165,19380,19890,22185,23205,22440,22440
552,C,310,714,192,118,125,185,198,150,128,198,109,83,75,43,75,50,47,138,6,8,6,7,7,7,6,1,35,40,33,32,15,0,36,37,0,0,38,5,0,7,31,0,0,0,0,0,0,0,0,9690,7905,5355,4431,6567,9276,10200,10200,18870,19380,18360,18615,19380,18105,16320,16830,0,0,255,765,1020,765,255,0,12240,11220,8160,5865,7140,9945,11730,12240,3315,5355,6120,6120,6120,5355,3315,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16320,18105,19896,20163,20418,20916,19380,16830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17583,17850,17396,15229,11492,9468,11679,15603,11196,8638,8209,10083,12313,13260,13260,12997,16012,13761,11888,12398,15036,16997,17120,16900,13515,15810,16065,15810,15555,14025,11475,10965
553,C,307,717,181,126,145,162,205,150,141,205,117,64,64,62,96,49,52,110,6,5,6,6,6,6,6,10,39,40,28,34,1,0,29,33,1,0,30,19,8,12,23,0,0,0,0,0,0,0,0,16065,16065,14280,14025,16320,17595,16065,15045,12193,12750,13005,12958,11334,8992,8482,10314,3534,2672,3789,5768,6885,7140,6630,5258,18649,19533,18241,16065,16320,18360,19006,18258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,2295,2805,3060,2295,765,0,510,15300,16575,19125,20400,20223,20046,18948,16575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,255,765,1020,765,12561,12750,12750,11475,8415,6696,8358,11163,6120,3570,3315,5355,7395,8160,8160,7905,12799,10854,8559,8718,11475,13516,13263,13008,9180,12240,13005,12750,12495,10965,8160,6885
554,C,330,694,202,128,161,169,224,149,150,224,124,78,70,58,117,44,45,124,8,7,7,7,6,6,5,17,44,45,18,38,0,0,40,37,0,0,33,25,0,0,33,1785,1020,255,255,1002,1749,2022,2040,19959,19394,17709,17709,19848,20867,19548,19094,15283,17017,17340,17340,16252,13821,12155,12852,10521,9693,11733,14601,15747,15555,14535,12687,21225,22440,21930,20145,20400,22245,22365,21090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19428,19173,21659,23571,23252,23049,23165,21711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5865,6120,5865,4845,3060,2040,3060,4845,18360,16065,16575,19049,19917,19152,19304,19890,9180,6396,5418,7203,9966,11220,11220,10965,14025,11407,9741,10438,13056,14977,15300,15300
555,C,319,705,218,101,117,202,177,158,118,177,119,99,55,46,71,46,53,149,7,8,7,9,7,8,7,15,45,44,15,47,1,1,50,9,0,0,46,0,0,8,38,1020,765,255,0,255,765,1020,1020,23066,21258,19079,19334,22023,23831,23460,23205,0,765,2550,3825,3825,3315,2295,765,0,0,0,0,0,0,0,0,22185,23040,21691,19653,20239,22188,22441,21675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21420,20910,22185,22440,21165,20910,22440,22950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3060,3060,3060,2550,1275,510,1275,2550,21168,18873,19296,21420,22509,22392,22647,22935,21216,18513,16524,17034,19788,21981,22440,22440,17595,19890,20400,20400,19635,17595,15300,15045
556,C,396,628,249,147,178,218,268,181,175,268,138,111,81,66,111,67,69,149,9,9,9,9,9,9,8,5,45,61,27,42,22,2,45,40,0,0,41,24,0,6,36,0,0,0,0,0,0,0,0,15738,13881,11148,10200,12750,15555,16320,16320,19356,20838,20304,20073,19866,18105,16320,16830,12750,12740,13995,16290,16820,15045,13005,12495,18360,17303,13914,11184,12428,15525,17670,18360,4655,7380,9515,10200,10200,9148,6136,3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,25500,25197,24846,24846,24942,25245,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10200,10200,10057,8894,6232,4590,6375,9180,16794,14487,16017,18834,20133,20400,20400,19623,16352,14089,12232,12630,15180,17045,17340,17340,16470,19515,20400,20400,19515,17235,14565,13800
557,C,281,743,166,115,123,158,175,131,130,175,101,65,66,49,88,35,44,114,6,5,6,6,6,6,6,14,35,34,18,33,0,0,32,34,0,0,32,7,0,10,32,1020,765,255,0,255,765,1020,1020,16575,16320,14280,14025,16065,16830,15300,15045,16065,16065,16320,16830,15300,12750,12495,14535,0,510,1686,2607,2706,2295,1530,510,16320,18360,17340,15300,16065,17850,17085,15300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12495,12750,15045,16065,15300,15300,15810,14535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,255,0,0,255,765,1020,1020,5883,6120,5865,4845,3060,2040,3078,4881,11886,9133,9643,12396,14077,14025,14280,14332,9180,6885,5355,6375,8925,10200,10200,10200,16773,18954,17877,16659,17538,17595,15300,14280
558,C,274,750,171,103,108,166,168,134,112,168,101,70,64,39,72,36,40,126,5,6,5,6,5,6,6,6,35,32,28,36,1,0,33,30,0,0,34,0,0,8,31,0,0,0,0,0,0,0,0,16461,16112,14025,13260,15555,17387,16461,15743,14790,15045,17340,18870,18105,17340,17085,16065,0,0,0,0,0,0,0,0,17340,18105,15810,13260,14025,16320,17085,16575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10455,11475,14025,15300,15045,14790,14025,11985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13770,13770,13554,11847,8571,7041,9297,12534,9180,6630,6120,7905,10200,11220,11220,10965,12240,9945,8160,8670,11220,13005,13260,13260,15555,17396,16488,15779,16488,16121,14025,13260
559,C,279,745,158,121,137,142,188,138,131,188,93,65,60,61,100,37,35,107,6,7,6,6,5,5,3,6,36,35,16,32,1,0,32,31,0,0,29,31,0,0,30,0,0,0,0,0,0,0,0,14025,13260,11220,10965,13260,14790,14025,13515,13821,14913,14184,13953,13746,11985,10395,11295,16065,15045,16065,17595,16320,14025,14280,16065,17340,18360,16575,14280,15177,17604,17982,16830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12495,12750,15204,16542,15936,15777,15969,14535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4717,5100,4778,3751,2220,1206,1783,3441,15981,14025,14280,16320,16575,14961,15048,16578,8925,6375,5100,6375,8925,10200,10200,10200,8565,5895,4620,5895,8565,10080,10200,10080
560,C,375,649,211,164,166,209,247,196,173,247,120,91,84,80,111,55,80,129,6,8,7,8,6,8,6,1,38,49,32,34,17,0,40,40,0,1,43,36,0,30,14,0,0,0,0,0,0,0,0,10686,8853,6279,5514,7833,10431,11220,11220,19890,20400,19380,19635,20630,19585,17570,17850,20055,19037,19125,20574,20412,18546,17948,19383,14280,13053,9579,7077,8352,11364,13563,14280,3315,5355,6120,6120,6120,5355,3315,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21420,22950,24245,24285,24540,25265,24225,21930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12240,9709,7197,6706,8982,11749,13005,13260,14025,14280,14025,12495,9435,7905,9945,12750,13719,10926,10491,12650,15244,16320,16320,15878,20655,19890,17340,16320,18615,20655,20400,20145,3315,5355,6120,6120,5866,4847,3061,2040
